father_id,mother_id,ebv
US00000003507,RU00000038559,1356.95
US00000003507,RU00000008179,1356.95
US00000003507,NL00000014719,1356.85
US00000003507,DE00000036579,1356.75
US00000003507,GB00000038175,1356.75
US00000003507,NL00000019396,1356.7
US00000003507,DE00000024301,1356.65
US00000003507,RU00000073988,1356.65
US00000003507,US00000021136,1356.6
US00000003507,FR00000078854,1356.5500000000002
US00000003507,US00000023966,1356.5500000000002
US00000003507,RU00000035560,1356.5
US00000003507,GB00000034662,1356.35
US00000003507,GB00000027127,1356.2
US00000003507,US00000059587,1356.15
US00000003507,FR00000049947,1356.15
US00000003507,DE00000025148,1356.1
US00000003507,FR00000040361,1356.0500000000002
US00000003507,GB00000027284,1355.95
US00000003507,NL00000026953,1355.85
US00000003507,FR00000037420,1355.85
US00000003507,DE00000030810,1355.5
US00000003507,GB00000040588,1355.25
US00000003507,NL00000015885,1355.15
US00000003507,NL00000034378,1355.1
US00000003507,NL00000033792,1355.1
US00000003507,DE00000022022,1355.0500000000002
US00000003507,NL00000004159,1355.0500000000002
US00000003507,NL00000025108,1355.0
US00000003507,US00000041120,1355.0
US00000003507,DE00000030709,1354.6
US00000003507,NL00000043812,1354.6
US00000003507,GB00000039116,1354.6
US00000003507,FR00000045107,1354.5500000000002
US00000003507,NL00000024886,1354.45
US00000003507,GB00000004301,1354.4
US00000003507,GB00000004512,1354.4
US00000003507,RU00000033595,1354.35
US00000003507,NL00000028215,1354.35
US00000003507,GB00000027000,1354.2
US00000003507,RU00000024436,1354.2
US00000003507,NL00000012582,1354.2
US00000003507,DE00000024772,1354.15
US00000003507,FR00000037626,1354.1
US00000003507,GB00000041209,1354.0
US00000003507,GB00000013324,1353.9
US00000003507,GB00000042195,1353.85
US00000003507,RU00000027698,1353.75
US00000003507,GB00000020710,1353.75
US00000003507,GB00000067733,1353.65
US00000003507,NL00000049946,1353.5500000000002
US00000003507,GB00000016728,1353.2
US00000003507,NL00000049310,1353.1
US00000003507,US00000046629,1353.0500000000002
US00000003507,NL00000030443,1353.0
US00000003507,NL00000009253,1352.9
US00000003507,DE00000023861,1352.7
US00000003507,US00000035510,1352.5
US00000003507,DE00000043042,1352.45
US00000003507,DE00000008215,1352.25
US00000003507,NL00000022572,1352.15
US00000003507,RU00000044306,1352.1
US00000003507,US00000032821,1352.1
US00000003507,RU00000007335,1352.0
US00000003507,FR00000012609,1352.0
US00000003507,US00000027199,1352.0
US00000003507,FR00000011749,1351.9
US00000003507,NL00000050150,1351.9
US00000003507,RU00000042567,1351.9
US00000003507,GB00000044899,1351.8000000000002
US00000003507,RU00000084896,1351.75
US00000003507,FR00000028303,1351.75
US00000003507,DE00000028779,1351.7
US00000003507,DE00000046448,1351.65
US00000003507,GB00000018902,1351.6
US00000003507,GB00000032997,1351.5500000000002
US00000003507,FR00000037125,1351.5
US00000003507,GB00000012404,1351.5
US00000003507,RU00000015384,1351.5
US00000003507,GB00000036161,1351.4
US00000003507,NL00000029962,1351.35
US00000003507,GB00000014401,1351.35
US00000003507,US00000016819,1351.35
US00000003507,NL00000005443,1351.3000000000002
US00000003507,RU00000040518,1351.3000000000002
US00000003507,RU00000016984,1351.2
US00000003507,FR00000046242,1351.15
US00000003507,DE00000044852,1351.15
US00000003507,FR00000043717,1351.15
US00000003507,DE00000036851,1351.15
US00000003507,NL00000031594,1351.1
US00000003507,DE00000038498,1350.85
US00000003507,FR00000028976,1350.85
US00000003507,RU00000011565,1350.75
US00000003507,RU00000025240,1350.7
US00000003507,NL00000029393,1350.65
US00000003507,FR00000027057,1350.5
US00000003507,GB00000030891,1350.5
US00000003507,RU00000006445,1350.45
US00000003507,GB00000041616,1350.45
US00000003507,NL00000049730,1350.3000000000002
US00000003507,FR00000030468,1350.0
US00000003507,US00000047048,1350.0
US00000003507,US00000015324,1349.95
US00000003507,GB00000013250,1349.8000000000002
US00000003507,FR00000015432,1349.8000000000002
US00000003507,FR00000033663,1349.7
US00000003507,RU00000042995,1349.7
US00000003507,NL00000020534,1349.7
US00000003507,DE00000018363,1349.65
US00000003507,RU00000022704,1349.5
US00000003507,US00000062299,1349.5
US00000003507,RU00000021666,1349.45
US00000003507,NL00000026002,1349.35
US00000003507,DE00000009952,1349.35
US00000003507,US00000005476,1349.25
US00000003507,DE00000012064,1349.2
US00000003507,GB00000034441,1349.1
US00000003507,DE00000040194,1349.1
US00000003507,FR00000030958,1349.0500000000002
US00000003507,NL00000023918,1349.0
US00000003507,DE00000008427,1349.0
US00000003507,NL00000036690,1348.95
US00000003507,RU00000006251,1348.85
US00000003507,GB00000026615,1348.75
US00000003507,GB00000015439,1348.7
US00000003507,NL00000009707,1348.6
US00000003507,DE00000012895,1348.5500000000002
US00000003507,US00000039037,1348.45
US00000003507,DE00000025469,1348.2
US00000003507,NL00000050008,1348.2
US00000003507,NL00000015717,1348.15
US00000003507,NL00000027159,1348.15
US00000003507,RU00000021074,1348.1
US00000003507,FR00000026593,1348.1
US00000003507,US00000048273,1348.0
US00000003507,GB00000017639,1348.0
US00000003507,NL00000061434,1348.0
US00000003507,FR00000031871,1347.95
US00000003507,GB00000019488,1347.95
US00000003507,US00000042184,1347.9
US00000003507,DE00000080261,1347.9
US00000003507,GB00000007915,1347.85
US00000003507,US00000023453,1347.75
US00000003507,US00000026283,1347.7
US00000003507,RU00000038531,1347.7
US00000003507,NL00000026060,1347.7
US00000003507,RU00000048465,1347.5500000000002
US00000003507,US00000011220,1347.5
US00000003507,FR00000018022,1347.45
US00000003507,RU00000017732,1347.4
US00000003507,RU00000017960,1347.4
US00000003507,GB00000028778,1347.3000000000002
US00000003507,GB00000037919,1347.25
US00000003507,DE00000031512,1347.2
US00000003507,FR00000043539,1347.1
US00000003507,FR00000047071,1346.95
US00000003507,DE00000019115,1346.8000000000002
US00000003507,RU00000047190,1346.8000000000002
US00000003507,NL00000011973,1346.75
US00000003507,FR00000017673,1346.75
US00000003507,US00000038500,1346.7
US00000003507,GB00000044514,1346.6
US00000003507,RU00000011560,1346.6
US00000003507,FR00000042715,1346.6
US00000003507,GB00000026867,1346.6
US00000003507,FR00000024771,1346.5
US00000003507,FR00000006905,1346.5
US00000003507,US00000033433,1346.45
US00000003507,GB00000005436,1346.4
US00000003507,FR00000043206,1346.3000000000002
US00000003507,GB00000022227,1346.25
US00000003507,NL00000048854,1346.2
US00000003507,RU00000007626,1346.15
US00000003507,NL00000004463,1346.1
US00000003507,NL00000050170,1345.9
US00000003507,GB00000025375,1345.8000000000002
US00000003507,RU00000012246,1345.8000000000002
US00000003507,US00000007718,1345.8000000000002
US00000003507,FR00000014122,1345.75
US00000003507,NL00000026968,1345.75
US00000003507,NL00000050029,1345.7
US00000003507,RU00000027111,1345.7
US00000003507,DE00000015476,1345.5500000000002
US00000003507,NL00000028710,1345.5
US00000003507,DE00000027978,1345.4
US00000003507,US00000032968,1345.4
US00000003507,RU00000027485,1345.3000000000002
US00000003507,NL00000010952,1345.2
US00000003507,NL00000032927,1345.15
US00000003507,DE00000044156,1345.1
US00000003507,GB00000047533,1345.1
US00000003507,US00000029430,1345.1
US00000003507,RU00000025758,1345.0500000000002
US00000003507,DE00000027080,1344.95
US00000003507,NL00000012548,1344.85
US00000003507,US00000034803,1344.85
US00000003507,RU00000035428,1344.75
US00000003507,NL00000045536,1344.7
US00000003507,RU00000024942,1344.65
US00000003507,NL00000018742,1344.6
US00000003507,NL00000015319,1344.6
US00000003507,US00000005426,1344.5500000000002
US00000003507,US00000027466,1344.5
US00000003507,FR00000009692,1344.45
US00000003507,NL00000026606,1344.4
US00000003507,GB00000015450,1344.35
US00000003507,FR00000028945,1344.35
US00000003507,DE00000050159,1344.3000000000002
US00000003507,DE00000018795,1344.3000000000002
US00000003507,RU00000027972,1344.2
US00000003507,FR00000044101,1344.0500000000002
US00000003507,FR00000058359,1344.0500000000002
US00000003507,NL00000051468,1343.95
US00000003507,GB00000021600,1343.9
US00000003507,NL00000046211,1343.85
US00000003507,NL00000007190,1343.8000000000002
US00000003507,NL00000072847,1343.75
US00000003507,NL00000032325,1343.75
US00000003507,DE00000083858,1343.5500000000002
US00000003507,FR00000015417,1343.5
US00000003507,US00000026753,1343.5
US00000003507,DE00000004495,1343.45
US00000003507,GB00000017359,1343.4
US00000003507,NL00000089936,1343.4
US00000003507,GB00000021870,1343.3000000000002
US00000003507,NL00000048827,1343.3000000000002
US00000003507,FR00000022852,1343.3000000000002
US00000003507,US00000024107,1343.3000000000002
US00000003507,GB00000006548,1343.25
US00000003507,GB00000017589,1343.25
US00000003507,FR00000038528,1343.25
US00000003507,NL00000013597,1343.25
US00000003507,US00000083308,1343.25
US00000003507,DE00000027055,1343.2
US00000003507,DE00000010683,1343.15
US00000003507,US00000019497,1343.0500000000002
US00000003507,FR00000011139,1343.0500000000002
US00000003507,NL00000014009,1343.0500000000002
US00000003507,US00000045704,1343.0
US00000003507,RU00000026887,1342.95
US00000003507,NL00000047517,1342.95
US00000003507,FR00000006747,1342.9
US00000003507,RU00000031796,1342.85
US00000003507,NL00000032674,1342.85
US00000003507,GB00000026808,1342.6
US00000003507,US00000006992,1342.5500000000002
US00000003507,DE00000031547,1342.5
US00000003507,RU00000018156,1342.3000000000002
US00000003507,DE00000023922,1342.25
US00000003507,RU00000028447,1342.0500000000002
US00000003507,RU00000012040,1341.85
US00000003507,GB00000024937,1341.85
US00000003507,RU00000007960,1341.65
US00000003507,GB00000012926,1341.6
US00000003507,US00000043632,1341.6
US00000003507,NL00000020052,1341.5500000000002
US00000003507,DE00000018249,1341.5500000000002
US00000003507,US00000005664,1341.5500000000002
US00000003507,GB00000020022,1341.45
US00000003507,DE00000024156,1341.1
US00000003507,NL00000041058,1341.0500000000002
US00000003507,US00000002903,1340.95
US00000003507,RU00000041341,1340.8000000000002
US00000003507,DE00000008512,1340.8000000000002
US00000003507,GB00000032696,1340.8000000000002
US00000003507,US00000090006,1340.8000000000002
US00000003507,NL00000046990,1340.8000000000002
US00000003507,RU00000018185,1340.75
US00000003507,NL00000045600,1340.6
US00000003507,US00000045595,1340.5500000000002
US00000003507,FR00000012751,1340.5
US00000003507,GB00000045551,1340.45
US00000003507,DE00000050017,1340.3000000000002
US00000003507,RU00000023917,1340.25
US00000003507,US00000032181,1340.2
US00000003507,US00000026977,1340.15
US00000003507,RU00000018182,1340.15
US00000003507,RU00000015472,1340.15
US00000003507,NL00000025506,1340.1
US00000003507,FR00000033315,1340.0500000000002
US00000003507,RU00000037370,1340.0
US00000003507,FR00000015263,1339.95
US00000003507,RU00000026038,1339.8000000000002
US00000003507,NL00000038516,1339.75
US00000003507,NL00000010888,1339.75
US00000003507,US00000012902,1339.75
US00000003507,DE00000032829,1339.7
US00000003507,RU00000009103,1339.65
US00000003507,FR00000009468,1339.6
US00000003507,NL00000026202,1339.6
US00000003507,GB00000044325,1339.5
US00000003507,NL00000046133,1339.45
US00000003507,FR00000023817,1339.4
US00000003507,RU00000043231,1339.35
US00000003507,RU00000041771,1339.3000000000002
US00000003507,NL00000006666,1339.3000000000002
US00000003507,RU00000012305,1339.2
US00000003507,NL00000016401,1339.2
US00000003507,US00000028556,1339.15
US00000003507,FR00000011610,1339.1
US00000003507,DE00000015467,1339.0500000000002
US00000003507,NL00000044042,1339.0500000000002
US00000003507,US00000025540,1338.95
US00000003507,DE00000011243,1338.85
US00000003507,RU00000020964,1338.8000000000002
US00000003507,DE00000028682,1338.75
US00000003507,US00000047410,1338.65
US00000003507,GB00000038644,1338.6
US00000003507,NL00000010752,1338.5500000000002
US00000003507,NL00000024571,1338.5
US00000003507,US00000050071,1338.5
US00000003507,GB00000021966,1338.4
US00000003507,US00000021718,1338.3000000000002
US00000003507,RU00000012171,1338.3000000000002
US00000003507,NL00000014914,1338.25
US00000003507,RU00000008092,1338.15
US00000003507,FR00000041480,1338.15
US00000003507,RU00000014088,1337.95
US00000003507,DE00000013904,1337.95
US00000003507,NL00000042070,1337.9
US00000003507,FR00000023076,1337.85
US00000003507,US00000029045,1337.8000000000002
US00000003507,DE00000054770,1337.75
US00000003507,GB00000019250,1337.7
US00000003507,FR00000007043,1337.65
US00000003507,US00000046913,1337.65
US00000003507,US00000015626,1337.6
US00000003507,DE00000015992,1337.5500000000002
US00000003507,RU00000067831,1337.5500000000002
US00000003507,NL00000009705,1337.4
US00000003507,NL00000083585,1337.35
US00000003507,RU00000072898,1337.35
US00000003507,DE00000048132,1337.3000000000002
US00000003507,NL00000074533,1337.3000000000002
US00000003507,US00000006947,1337.15
US00000003507,DE00000030581,1337.15
US00000003507,DE00000041189,1337.0500000000002
US00000003507,FR00000041619,1337.0
US00000003507,US00000042696,1336.95
US00000003507,US00000048922,1336.7
US00000003507,RU00000007019,1336.7
US00000003507,NL00000026701,1336.6
US00000003507,GB00000050270,1336.4
US00000003507,GB00000019015,1336.4
US00000003507,DE00000004978,1336.4
US00000003507,RU00000007723,1336.3000000000002
US00000003507,US00000044301,1336.25
US00000003507,GB00000008880,1336.25
US00000003507,GB00000021922,1336.15
US00000003507,NL00000020595,1336.1
US00000003507,NL00000042744,1335.95
US00000003507,RU00000013095,1335.7
US00000003507,FR00000019660,1335.7
US00000003507,GB00000025617,1335.7
US00000003507,NL00000049886,1335.6
US00000003507,FR00000039453,1334.95
US00000003507,NL00000040050,1334.9
US00000003507,US00000010483,1334.9
US00000003507,US00000043805,1334.9
US00000003507,DE00000018458,1334.85
US00000003507,NL00000044467,1334.85
US00000003507,GB00000011287,1334.7
US00000003507,GB00000011376,1334.65
US00000003507,NL00000007637,1334.6
US00000003507,FR00000008704,1334.6
US00000003507,DE00000024079,1334.4
US00000003507,GB00000037277,1334.4
US00000003507,DE00000036277,1334.25
US00000003507,NL00000049321,1334.2
US00000003507,NL00000016309,1334.15
US00000003507,FR00000027985,1334.15
US00000003507,US00000035126,1334.0500000000002
US00000003507,GB00000032756,1334.0500000000002
US00000003507,GB00000003618,1334.0
US00000003507,GB00000046514,1334.0
US00000003507,FR00000023618,1334.0
US00000003507,US00000026777,1333.9
US00000003507,US00000041481,1333.9
US00000003507,RU00000028930,1333.85
US00000003507,DE00000063378,1333.8000000000002
US00000003507,RU00000027341,1333.7
US00000003507,GB00000010447,1333.7
US00000003507,DE00000047575,1333.7
US00000003507,NL00000009965,1333.65
US00000003507,DE00000023970,1333.35
US00000003507,GB00000004468,1333.3000000000002
US00000003507,RU00000013860,1333.2
US00000003507,FR00000020375,1333.2
US00000003507,RU00000032143,1333.0500000000002
US00000003507,US00000015815,1333.0500000000002
US00000003507,RU00000005571,1333.0
US00000003507,GB00000047951,1333.0
US00000003507,RU00000005820,1333.0
US00000003507,NL00000038442,1332.95
US00000003507,US00000016166,1332.95
US00000003507,NL00000044856,1332.95
US00000003507,DE00000041454,1332.85
US00000003507,FR00000005542,1332.8000000000002
US00000003507,FR00000049690,1332.6
US00000003507,GB00000050201,1332.4
US00000003507,GB00000041444,1332.4
US00000003507,NL00000016424,1332.35
US00000003507,NL00000065259,1332.3000000000002
US00000003507,NL00000049717,1332.25
US00000003507,RU00000013278,1332.2
US00000003507,FR00000042419,1332.0
US00000003507,DE00000022039,1331.95
US00000003507,DE00000015447,1331.9
US00000003507,FR00000035072,1331.8000000000002
US00000003507,US00000048157,1331.75
US00000003507,DE00000038483,1331.65
US00000003507,RU00000043931,1331.65
US00000003507,NL00000022121,1331.6
US00000003507,NL00000050277,1331.6
US00000003507,DE00000035641,1331.5500000000002
US00000003507,FR00000009218,1331.5
US00000003507,US00000049651,1331.5
US00000003507,DE00000015041,1331.5
US00000003507,US00000032823,1331.4
US00000003507,DE00000004510,1331.4
US00000003507,GB00000049675,1331.15
US00000003507,GB00000040273,1331.15
US00000003507,RU00000026876,1331.1
US00000003507,RU00000044547,1331.1
US00000003507,FR00000046170,1330.85
US00000003507,FR00000047103,1330.8000000000002
US00000003507,GB00000008419,1330.8000000000002
US00000003507,FR00000022007,1330.75
US00000003507,GB00000072859,1330.7
US00000003507,RU00000027081,1330.65
US00000003507,US00000035344,1330.65
US00000003507,FR00000021348,1330.5500000000002
US00000003507,DE00000034153,1330.5
US00000003507,RU00000037528,1330.45
US00000003507,US00000022908,1330.4
US00000003507,US00000030207,1330.35
US00000003507,US00000038226,1330.35
US00000003507,RU00000026564,1330.25
US00000003507,GB00000013970,1330.25
US00000003507,RU00000034267,1330.2
US00000003507,DE00000037066,1330.15
US00000003507,DE00000025439,1330.15
US00000003507,FR00000049984,1330.15
US00000003507,US00000062271,1330.15
US00000003507,FR00000014134,1330.0
US00000003507,DE00000032925,1329.95
US00000003507,GB00000006360,1329.95
US00000003507,DE00000024958,1329.85
US00000003507,NL00000005167,1329.8000000000002
US00000003507,GB00000031127,1329.8000000000002
US00000003507,DE00000034789,1329.75
US00000003507,NL00000043060,1329.75
US00000003507,US00000040413,1329.7
US00000003507,US00000012455,1329.65
US00000003507,NL00000007136,1329.5500000000002
US00000003507,NL00000046501,1329.5500000000002
US00000003507,DE00000016822,1329.4
US00000003507,DE00000031585,1329.35
US00000003507,FR00000021533,1329.35
US00000003507,GB00000014072,1329.25
US00000003507,FR00000043128,1329.25
US00000003507,GB00000049914,1329.25
US00000003507,DE00000039189,1329.2
US00000003507,GB00000020770,1329.1
US00000003507,GB00000048194,1328.95
US00000003507,FR00000014515,1328.8000000000002
US00000003507,US00000028102,1328.75
US00000003507,NL00000027304,1328.65
US00000003507,RU00000006993,1328.65
US00000003507,DE00000047193,1328.45
US00000003507,GB00000047145,1328.45
US00000003507,RU00000074896,1328.4
US00000003507,GB00000016272,1328.2
US00000003507,DE00000018938,1328.2
US00000003507,DE00000046831,1328.2
US00000003507,NL00000025090,1328.15
US00000003507,DE00000044510,1328.0500000000002
US00000003507,GB00000042602,1328.0
US00000003507,GB00000075959,1327.9
US00000003507,GB00000040924,1327.9
US00000003507,FR00000020914,1327.85
US00000003507,DE00000015796,1327.85
US00000003507,NL00000041813,1327.85
US00000003507,DE00000031911,1327.7
US00000003507,US00000046172,1327.7
US00000003507,FR00000035150,1327.7
US00000003507,RU00000022636,1327.6
US00000003507,GB00000019214,1327.6
US00000003507,US00000038767,1327.5500000000002
US00000003507,NL00000053601,1327.5500000000002
US00000003507,US00000020113,1327.35
US00000003507,FR00000085992,1327.35
US00000003507,GB00000035613,1327.35
US00000003507,DE00000030190,1327.15
US00000003507,FR00000044437,1327.15
US00000003507,FR00000027428,1327.1
US00000003507,DE00000025866,1327.0
US00000003507,RU00000014913,1327.0
US00000003507,US00000050111,1327.0
US00000003507,FR00000028116,1327.0
US00000003507,DE00000020109,1327.0
US00000003507,RU00000021924,1326.9
US00000003507,DE00000036416,1326.9
US00000003507,RU00000043503,1326.85
US00000003507,GB00000030259,1326.8000000000002
US00000003507,GB00000062090,1326.75
US00000003507,US00000030791,1326.75
US00000003507,US00000047661,1326.7
US00000003507,FR00000023939,1326.65
US00000003507,GB00000026429,1326.6
US00000003507,DE00000031630,1326.5500000000002
US00000003507,GB00000047539,1326.5500000000002
US00000003507,NL00000049961,1326.5500000000002
US00000003507,FR00000020105,1326.45
US00000003507,FR00000032106,1326.4
US00000003507,FR00000047359,1326.35
US00000003507,FR00000049913,1326.3000000000002
US00000003507,US00000016157,1326.3000000000002
US00000003507,FR00000021107,1326.2
US00000003507,RU00000026967,1326.15
US00000003507,FR00000021299,1326.1
US00000003507,DE00000015335,1326.1
US00000003507,RU00000019321,1326.0500000000002
US00000003507,US00000049997,1326.0
US00000003507,RU00000011806,1326.0
US00000003507,FR00000037265,1326.0
US00000003507,DE00000025544,1326.0
US00000003507,RU00000072768,1326.0
US00000003507,NL00000025305,1325.85
US00000003507,FR00000044720,1325.85
US00000003507,GB00000005577,1325.8000000000002
US00000003507,US00000023458,1325.8000000000002
US00000003507,DE00000015523,1325.8000000000002
US00000003507,US00000038062,1325.75
US00000003507,DE00000020874,1325.7
US00000003507,GB00000012498,1325.65
US00000003507,US00000031884,1325.65
US00000003507,DE00000019037,1325.5500000000002
US00000003507,DE00000033797,1325.5500000000002
US00000003507,GB00000028307,1325.5
US00000003507,GB00000049485,1325.4
US00000003507,NL00000029813,1325.35
US00000003507,DE00000048774,1325.35
US00000003507,GB00000064871,1325.3000000000002
US00000003507,DE00000049957,1325.3000000000002
US00000003507,RU00000079440,1325.3000000000002
US00000003507,US00000007835,1325.25
US00000003507,RU00000028057,1325.25
US00000003507,GB00000022350,1325.25
US00000003507,US00000032831,1325.25
US00000003507,GB00000027611,1325.2
US00000003507,DE00000010828,1325.15
US00000003507,NL00000036651,1325.15
US00000003507,FR00000030154,1325.0
US00000003507,FR00000037096,1325.0
US00000003507,FR00000024356,1324.95
US00000003507,NL00000011399,1324.9
US00000003507,NL00000032240,1324.9
US00000003507,US00000047133,1324.85
US00000003507,DE00000023890,1324.8000000000002
US00000003507,FR00000019935,1324.8000000000002
US00000003507,FR00000023930,1324.75
US00000003507,NL00000045796,1324.4
US00000003507,US00000041585,1324.3000000000002
US00000003507,GB00000019698,1324.2
US00000003507,NL00000072936,1324.15
US00000003507,RU00000035468,1324.1
US00000003507,US00000020507,1324.0500000000002
US00000003507,US00000044168,1324.0
US00000003507,GB00000040294,1323.95
US00000003507,US00000051714,1323.9
US00000003507,RU00000049141,1323.9
US00000003507,FR00000029284,1323.8000000000002
US00000003507,US00000049950,1323.75
US00000003507,US00000034273,1323.75
US00000003507,NL00000039661,1323.75
US00000003507,DE00000043383,1323.65
US00000003507,US00000072567,1323.65
US00000003507,FR00000015341,1323.65
US00000003507,GB00000015329,1323.5500000000002
US00000003507,DE00000034504,1323.5500000000002
US00000003507,NL00000009167,1323.5
US00000003507,US00000014274,1323.5
US00000003507,DE00000009859,1323.45
US00000003507,DE00000072719,1323.4
US00000003507,DE00000047756,1323.35
US00000003507,DE00000025146,1323.3000000000002
US00000003507,FR00000032605,1323.3000000000002
US00000003507,DE00000047118,1323.25
US00000003507,US00000015348,1323.2
US00000003507,DE00000033582,1323.2
US00000003507,DE00000022439,1323.15
US00000003507,US00000007354,1323.15
US00000003507,NL00000024776,1323.15
US00000003507,DE00000033330,1323.1
US00000003507,DE00000006844,1323.0500000000002
US00000003507,DE00000043934,1323.0
US00000003507,GB00000046451,1322.85
US00000003507,RU00000042436,1322.85
US00000003507,DE00000072994,1322.8000000000002
US00000003507,US00000012958,1322.8000000000002
US00000003507,RU00000015390,1322.7
US00000003507,DE00000032301,1322.6
US00000003507,NL00000029412,1322.5500000000002
US00000003507,FR00000005578,1322.5500000000002
US00000003507,RU00000043049,1322.5
US00000003507,NL00000043584,1322.4
US00000003507,DE00000022353,1322.25
US00000003507,FR00000046143,1322.2
US00000003507,NL00000038718,1322.15
US00000003507,RU00000047721,1322.1
US00000003507,RU00000050102,1322.0500000000002
US00000003507,RU00000074541,1321.8000000000002
US00000003507,US00000038651,1321.75
US00000003507,US00000025292,1321.7
US00000003507,NL00000015691,1321.65
US00000003507,NL00000009059,1321.65
US00000003507,RU00000027347,1321.65
US00000003507,RU00000044282,1321.6
US00000003507,RU00000015788,1321.5
US00000003507,NL00000039460,1321.5
US00000003507,FR00000048918,1321.35
US00000003507,DE00000030083,1321.3000000000002
US00000003507,GB00000038518,1321.15
US00000003507,NL00000013515,1321.0500000000002
US00000003507,GB00000034795,1321.0500000000002
US00000003507,DE00000026573,1320.95
US00000003507,DE00000010929,1320.95
US00000003507,FR00000019806,1320.85
US00000003507,GB00000047233,1320.8000000000002
US00000003507,RU00000050179,1320.7
US00000003507,US00000049891,1320.7
US00000003507,GB00000017526,1320.7
US00000003507,NL00000045402,1320.5
US00000003507,DE00000010360,1320.5
US00000003507,FR00000045287,1320.5
US00000003507,US00000006921,1320.45
US00000003507,GB00000083232,1320.4
US00000003507,DE00000044056,1320.35
US00000003507,GB00000028888,1320.35
US00000003507,US00000038986,1320.35
US00000003507,RU00000030639,1320.3000000000002
US00000003507,FR00000018424,1320.25
US00000003507,US00000045846,1320.25
US00000003507,GB00000028213,1320.25
US00000003507,NL00000037965,1320.15
US00000003507,GB00000015895,1320.15
US00000003507,NL00000029582,1320.15
US00000003507,US00000046065,1320.1
US00000003507,DE00000015580,1320.1
US00000003507,NL00000025280,1320.0
US00000003507,DE00000041396,1320.0
US00000003507,RU00000031400,1320.0
US00000003507,US00000032813,1320.0
US00000003507,NL00000019929,1319.95
US00000003507,GB00000030643,1319.95
US00000003507,US00000050173,1319.9
US00000003507,NL00000029491,1319.7
US00000003507,US00000051572,1319.6
US00000003507,US00000062294,1319.6
US00000003507,NL00000029896,1319.5500000000002
US00000003507,DE00000045621,1319.5
US00000003507,NL00000037648,1319.5
US00000003507,GB00000018871,1319.45
US00000003507,US00000025236,1319.4
US00000003507,DE00000023560,1319.4
US00000003507,GB00000028179,1319.35
US00000003507,NL00000044396,1319.3000000000002
US00000003507,FR00000018095,1319.3000000000002
US00000003507,DE00000037028,1319.2
US00000003507,DE00000047332,1319.2
US00000003507,GB00000030427,1319.15
US00000003507,NL00000029963,1319.15
US00000003507,DE00000045021,1319.0500000000002
US00000003507,DE00000049990,1319.0500000000002
US00000003507,GB00000073515,1319.0500000000002
US00000003507,US00000041115,1319.0
US00000003507,NL00000043601,1319.0
US00000003507,NL00000026679,1318.9
US00000003507,GB00000035649,1318.85
US00000003507,FR00000076179,1318.8000000000002
US00000003507,GB00000015855,1318.75
US00000003507,US00000044277,1318.7
US00000003507,US00000026909,1318.6
US00000003507,US00000018189,1318.6
US00000003507,NL00000069237,1318.6
US00000003507,FR00000050154,1318.6
US00000003507,FR00000014095,1318.6
US00000003507,FR00000017592,1318.5500000000002
US00000003507,GB00000027027,1318.5
US00000003507,NL00000023805,1318.4
US00000003507,DE00000042273,1318.35
US00000003507,GB00000027097,1318.35
US00000003507,FR00000038685,1318.3000000000002
US00000003507,US00000021614,1318.2
US00000003507,RU00000082182,1318.15
US00000003507,FR00000035818,1318.0500000000002
US00000003507,FR00000017250,1317.95
US00000003507,DE00000050208,1317.8000000000002
US00000003507,NL00000040846,1317.75
US00000003507,GB00000037791,1317.7
US00000003507,DE00000008663,1317.7
US00000003507,NL00000040018,1317.7
US00000003507,NL00000042908,1317.65
US00000003507,FR00000028553,1317.6
US00000003507,US00000018942,1317.6
US00000003507,GB00000018370,1317.5500000000002
US00000003507,NL00000037233,1317.5500000000002
US00000003507,DE00000028238,1317.4
US00000003507,US00000062545,1317.3000000000002
US00000003507,FR00000082502,1317.3000000000002
US00000003507,GB00000040214,1317.2
US00000003507,NL00000033853,1317.1
US00000003507,FR00000026809,1317.1
US00000003507,GB00000037061,1317.0
US00000003507,US00000026499,1316.95
US00000003507,NL00000015884,1316.95
US00000003507,NL00000039308,1316.9
US00000003507,DE00000017505,1316.8000000000002
US00000003507,RU00000024360,1316.65
US00000003507,NL00000007818,1316.6
US00000003507,RU00000046447,1316.5500000000002
US00000003507,RU00000009855,1316.45
US00000003507,GB00000050234,1316.45
US00000003507,FR00000016593,1316.25
US00000003507,NL00000052904,1316.15
US00000003507,NL00000045645,1316.0500000000002
US00000003507,FR00000030629,1315.95
US00000003507,DE00000036042,1315.95
US00000003507,DE00000014060,1315.95
US00000003507,GB00000044703,1315.95
US00000003507,RU00000047478,1315.95
US00000003507,DE00000044875,1315.9
US00000003507,NL00000023201,1315.85
US00000003507,GB00000006056,1315.8000000000002
US00000003507,DE00000046770,1315.8000000000002
US00000003507,GB00000042548,1315.8000000000002
US00000003507,DE00000047989,1315.75
US00000003507,FR00000019332,1315.7
US00000003507,US00000050285,1315.7
US00000003507,GB00000021037,1315.7
US00000003507,NL00000026506,1315.7
US00000003507,DE00000008172,1315.6
US00000003507,NL00000043687,1315.45
US00000003507,NL00000007280,1315.35
US00000003507,GB00000006412,1315.2
US00000003507,GB00000069495,1315.15
US00000003507,US00000018708,1315.15
US00000003507,GB00000012011,1315.1
